Date,High_MF,Low_MF,Open_MF,Close_MF,Volume_MF
2021-06-25,330.0,243.60000610351562,319.5,289.79998779296875,371020
2021-06-28,275.1000061035156,258.0,265.79998779296875,265.20001220703125,104630
2021-06-29,268.79998779296875,244.5,267.6000061035156,259.5,97990
2021-06-30,304.79998779296875,249.3000030517578,253.5,259.5,249010
2021-07-01,268.79998779296875,246.60000610351562,262.6499938964844,265.20001220703125,52347
2021-07-02,261.0,245.39999389648438,257.3999938964844,257.70001220703125,37793
2021-07-06,246.60000610351562,231.60000610351562,245.39999389648438,246.60000610351562,46100
2021-07-07,244.8000030517578,231.0,240.3000030517578,239.39999389648438,20120
2021-07-08,227.6999969482422,221.39999389648438,225.0,224.6999969482422,25043
2021-07-09,233.10000610351562,219.89999389648438,233.10000610351562,227.10000610351562,18330
2021-07-12,234.89999389648438,221.10000610351562,234.89999389648438,223.5,13140
2021-07-13,230.39999389648438,218.10000610351562,222.3000030517578,219.0,11470
2021-07-14,219.9600067138672,214.97999572753906,219.0,219.0,8440
2021-07-15,226.8000030517578,213.89999389648438,214.5,224.6999969482422,11840
2021-07-16,247.5,219.0,224.39999389648438,243.0,25657
2021-07-19,240.0,222.3000030517578,240.0,237.60000610351562,20193
2021-07-20,240.3000030517578,228.60000610351562,231.3000030517578,240.3000030517578,9310
2021-07-21,243.60000610351562,235.22999572753906,235.5,239.6999969482422,10397
2021-07-22,242.6999969482422,224.6999969482422,242.6999969482422,225.89999389648438,21680
2021-07-23,213.8699951171875,191.39999389648438,210.0,200.6999969482422,39000
2021-07-26,179.10000610351562,161.49000549316406,177.0,168.0,62533
2021-07-27,171.60000610351562,150.60000610351562,150.60000610351562,171.0,42043
2021-07-28,183.89999389648438,165.0,168.0,183.0,19493
2021-07-29,188.39999389648438,169.1999969482422,187.5,171.89999389648438,13227
2021-07-30,172.1999969482422,166.35000610351562,166.5,167.6999969482422,9110
2021-08-02,173.61000061035156,158.39999389648438,172.5,163.8000030517578,8247
2021-08-03,165.1199951171875,150.0,164.6999969482422,156.0,20267
2021-08-04,159.0,152.10000610351562,159.0,156.0,10507
2021-08-05,158.6999969482422,151.5,154.5,153.60000610351562,10397
2021-08-06,156.0,146.39999389648438,155.6999969482422,148.1999969482422,15513
2021-08-09,150.89999389648438,146.10000610351562,150.89999389648438,147.60000610351562,10063
2021-08-10,150.0,143.6999969482422,150.0,145.1999969482422,7787
2021-08-11,149.10000610351562,144.0,149.10000610351562,146.6999969482422,7607
2021-08-12,147.89999389648438,141.89999389648438,144.60000610351562,146.10000610351562,12823
2021-08-13,146.10000610351562,141.89999389648438,144.0,144.0,10410
2021-08-16,142.1999969482422,132.3000030517578,142.1999969482422,138.60000610351562,12810
2021-08-17,135.0,130.0500030517578,131.6999969482422,133.5,22507
2021-08-18,143.39999389648438,131.39999389648438,134.6999969482422,141.60000610351562,15050
2021-08-19,142.1999969482422,135.60000610351562,141.60000610351562,135.60000610351562,8787
2021-08-20,136.1999969482422,132.3000030517578,134.10000610351562,133.5,7360
2021-08-23,138.3000030517578,130.8000030517578,135.89999389648438,135.60000610351562,17570
2021-08-24,146.6999969482422,140.42999267578125,142.1999969482422,144.89999389648438,18993
2021-08-25,148.1999969482422,142.1999969482422,145.5,144.89999389648438,17947
2021-08-26,150.3000030517578,141.60000610351562,143.10000610351562,145.5,18317
2021-08-27,146.39999389648438,138.0,145.5,139.8000030517578,16940
2021-08-30,140.6999969482422,132.0,139.1999969482422,133.8000030517578,23837
2021-08-31,136.5,126.0,134.10000610351562,128.39999389648438,18353
2021-09-01,132.60000610351562,126.5999984741211,127.19999694824219,131.6999969482422,18170
2021-09-02,131.39999389648438,126.5999984741211,131.39999389648438,127.80000305175781,11347
2021-09-03,129.60000610351562,126.9000015258789,127.80000305175781,128.6999969482422,10657
2021-09-07,134.10000610351562,127.80000305175781,130.1999969482422,131.6999969482422,18710
2021-09-08,132.60000610351562,130.64999389648438,132.0,132.0,8707
2021-09-09,133.1999969482422,129.89999389648438,131.10000610351562,131.6999969482422,8490
2021-09-10,137.10000610351562,129.92999267578125,134.39999389648438,130.1999969482422,11043
2021-09-13,130.1999969482422,123.9000015258789,130.1999969482422,126.9000015258789,10953
2021-09-14,130.5,121.5,125.69999694824219,122.4000015258789,9663
2021-09-15,134.39999389648438,121.5,121.5,125.4000015258789,20227
2021-09-16,129.3000030517578,123.0,127.80000305175781,125.69999694824219,14010
2021-09-17,133.1999969482422,125.33999633789062,126.0,126.5999984741211,15863
2021-09-20,127.5,123.30000305175781,123.30000305175781,126.30000305175781,11583
2021-09-21,133.1999969482422,124.80000305175781,126.9000015258789,126.30000305175781,15010
2021-09-22,130.8000030517578,121.19999694824219,128.39999389648438,126.9000015258789,10873
2021-09-23,127.19999694824219,124.5,126.30000305175781,125.69999694824219,5270
2021-09-24,133.1999969482422,124.5,124.80000305175781,130.1999969482422,21060
2021-09-27,132.0,128.39999389648438,129.89999389648438,130.1999969482422,13430
2021-09-28,131.10000610351562,126.9000015258789,130.1999969482422,128.6999969482422,6267
2021-09-29,138.89999389648438,129.60000610351562,129.60000610351562,135.0,33677
2021-09-30,137.10000610351562,130.1999969482422,135.0,130.8000030517578,9460
2021-10-01,133.8000030517578,121.5,131.39999389648438,125.4000015258789,8223
2021-10-04,125.4000015258789,118.83000183105469,124.5,122.69999694824219,16370
2021-10-05,123.30000305175781,120.0,123.30000305175781,121.80000305175781,5727
2021-10-06,122.4000015258789,117.75,121.19999694824219,121.5,4157
2021-10-07,127.5,120.5999984741211,123.0,121.19999694824219,5550
2021-10-08,124.19999694824219,118.80000305175781,121.80000305175781,120.0,9010
2021-10-11,122.4000015258789,120.0,120.5999984741211,120.30000305175781,1873
2021-10-12,120.0,117.30000305175781,119.0999984741211,119.4000015258789,5363
2021-10-13,119.0999984741211,114.5999984741211,119.0999984741211,118.19999694824219,8813
2021-10-14,117.0,114.30000305175781,117.0,116.0999984741211,3300
2021-10-15,116.4000015258789,113.4000015258789,114.72000122070312,114.30000305175781,4003
2021-10-18,113.69999694824219,111.30000305175781,113.4000015258789,111.9000015258789,5027
2021-10-19,115.19999694824219,110.0999984741211,111.0,114.0,4997
2021-10-20,117.5999984741211,112.80000305175781,113.69999694824219,116.69999694824219,4450
2021-10-21,117.0,113.0999984741211,117.0,113.4000015258789,3960
2021-10-22,122.69999694824219,113.0999984741211,122.69999694824219,113.4000015258789,8797
2021-10-25,113.69999694824219,111.0,113.4000015258789,111.9000015258789,3840
2021-10-26,112.5,106.19999694824219,111.5999984741211,112.19999694824219,14290
2021-10-27,112.19999694824219,105.5999984741211,112.19999694824219,108.30000305175781,7010
2021-10-28,111.9000015258789,106.19999694824219,107.0999984741211,111.9000015258789,4773
2021-10-29,134.6999969482422,113.0999984741211,132.0,118.5,38037
2021-11-01,120.5999984741211,113.0999984741211,117.5999984741211,120.0,4080
2021-11-02,121.19999694824219,114.0,118.80000305175781,121.19999694824219,7227
2021-11-03,127.80000305175781,119.69999694824219,120.30000305175781,127.19999694824219,8717
2021-11-04,130.1999969482422,118.5,126.5999984741211,121.19999694824219,17783
2021-11-05,123.0,117.5999984741211,121.80000305175781,119.0999984741211,3830
2021-11-08,125.4000015258789,119.0999984741211,120.9000015258789,120.0,9700
2021-11-09,125.0999984741211,118.80000305175781,120.30000305175781,122.0999984741211,8513
2021-11-10,126.9000015258789,121.19999694824219,121.19999694824219,126.0,8180
2021-11-11,131.39999389648438,120.9000015258789,129.0,124.5,10357
2021-11-12,139.1999969482422,126.9000015258789,133.5,138.0,61450
2021-11-15,142.5,132.89999389648438,136.5,139.1999969482422,16253
2021-11-16,138.3000030517578,127.19999694824219,138.0,128.6999969482422,18000
2021-11-17,131.39999389648438,123.5999984741211,126.30000305175781,129.0,16237
2021-11-18,133.1999969482422,122.4000015258789,124.6500015258789,133.1999969482422,11507
2021-11-19,136.8000030517578,133.5,133.5,136.1999969482422,16337
2021-11-22,149.39999389648438,135.0,139.1999969482422,147.89999389648438,22573
2021-11-23,153.0,141.3000030517578,147.0,149.39999389648438,21300
2021-11-24,153.3000030517578,146.39999389648438,147.0,151.1999969482422,18673
2021-11-26,161.39999389648438,144.3000030517578,144.60000610351562,157.5,22093
2021-11-29,163.1999969482422,152.6999969482422,157.5,159.3000030517578,27890
2021-11-30,162.0,149.10000610351562,159.60000610351562,153.0,29823
2021-12-01,157.5,150.60000610351562,156.0,151.8000030517578,10187
2021-12-02,155.39999389648438,146.6999969482422,151.8000030517578,150.3000030517578,11340
2021-12-03,146.39999389648438,132.60000610351562,144.3000030517578,134.6999969482422,16423
2021-12-06,131.33999633789062,124.80000305175781,129.0,126.5999984741211,23183
2021-12-07,131.39999389648438,120.9000015258789,129.3000030517578,127.5,27393
2021-12-08,142.1999969482422,124.5,125.0999984741211,137.10000610351562,19210
2021-12-09,144.0,134.6999969482422,135.0,138.89999389648438,13507
2021-12-10,141.0,134.10000610351562,138.0,138.89999389648438,15703
2021-12-13,144.0,133.1999969482422,133.8000030517578,138.89999389648438,21710
2021-12-14,138.89999389648438,132.3000030517578,138.3000030517578,137.39999389648438,12420
2021-12-15,145.8000030517578,127.19999694824219,135.0,139.8000030517578,25637
2021-12-16,139.1999969482422,133.1999969482422,139.1999969482422,135.3000030517578,21783
2021-12-17,140.10000610351562,129.3000030517578,132.3000030517578,132.0,23733
2021-12-20,129.60000610351562,118.80000305175781,128.10000610351562,121.19999694824219,11933
2021-12-21,133.5,123.9000015258789,123.9000015258789,126.30000305175781,13083
2021-12-22,126.5999984741211,119.4000015258789,126.5999984741211,122.69999694824219,15730
2021-12-23,122.69999694824219,120.5999984741211,121.80000305175781,121.80000305175781,2270
2021-12-27,121.80000305175781,117.5999984741211,120.30000305175781,121.19999694824219,5163
2021-12-28,124.5,118.80000305175781,121.5,120.0,19953
2021-12-29,136.67999267578125,117.44999694824219,117.4800033569336,132.0,23000
2021-12-30,142.8000030517578,129.0,129.3000030517578,138.0,19807
2021-12-31,165.0,136.5,136.5,150.3000030517578,54437
2022-01-03,155.10000610351562,146.10000610351562,155.10000610351562,150.3000030517578,8747
2022-01-04,151.1999969482422,138.0,146.6999969482422,140.6999969482422,5253
2022-01-05,146.6999969482422,137.10000610351562,140.6999969482422,140.6999969482422,5697
2022-01-06,151.5,137.39999389648438,140.6999969482422,143.6999969482422,11280
2022-01-07,145.1999969482422,138.3000030517578,143.6999969482422,140.10000610351562,4170
2022-01-10,141.89999389648438,135.0,139.8000030517578,140.6999969482422,5673
2022-01-11,145.1999969482422,137.10000610351562,140.5500030517578,140.39999389648438,4543
2022-01-12,141.0,135.0,141.0,139.1999969482422,3350
2022-01-13,139.9499969482422,130.8000030517578,137.25,135.0,6633
2022-01-14,136.1999969482422,128.39999389648438,134.10000610351562,132.0,2463
2022-01-18,130.5,120.0,129.60000610351562,120.9000015258789,21083
2022-01-19,122.58000183105469,106.19999694824219,119.69999694824219,108.30000305175781,20203
2022-01-20,115.19999694824219,100.5,111.0,104.0999984741211,23453
2022-01-21,105.4800033569336,93.9000015258789,102.0,96.30000305175781,20933
2022-01-24,99.9000015258789,86.4000015258789,90.0,99.0,9407
2022-01-25,105.0,96.0,96.0,100.80000305175781,24927
2022-01-26,99.0,91.80000305175781,95.69999694824219,95.0999984741211,26750
2022-01-27,95.4000015258789,86.4000015258789,94.19999694824219,87.9000015258789,17783
2022-01-28,88.6500015258789,79.19999694824219,86.69999694824219,83.4000015258789,29910
2022-01-31,93.80999755859375,83.4000015258789,84.30000305175781,87.5999984741211,20540
2022-02-01,95.0999984741211,88.5,88.5,90.30000305175781,17290
2022-02-02,90.9000015258789,85.5,89.69999694824219,88.80000305175781,18627
2022-02-03,90.9000015258789,82.5,87.0,88.5,19143
2022-02-04,93.5999984741211,88.19999694824219,88.94999694824219,91.80000305175781,16960
2022-02-07,93.9000015258789,90.5999984741211,91.5,92.69999694824219,18687
2022-02-08,96.0,91.6500015258789,92.69999694824219,93.30000305175781,17463
2022-02-09,96.9000015258789,93.0,93.0,95.4000015258789,20740
2022-02-10,97.19999694824219,92.4000015258789,94.19999694824219,93.0,17280
2022-02-11,95.0999984741211,90.5999984741211,92.04000091552734,91.80000305175781,18663
2022-02-14,92.55000305175781,88.5,90.9000015258789,89.4000015258789,17927
2022-02-15,91.80000305175781,88.05000305175781,90.30000305175781,88.19999694824219,17077
2022-02-16,89.4000015258789,86.0999984741211,88.5,86.69999694824219,18213
2022-02-17,88.7699966430664,86.0999984741211,86.0999984741211,88.19999694824219,17803
2022-02-18,87.9000015258789,81.5999984741211,87.30000305175781,81.9000015258789,18037
2022-02-22,81.56999969482422,78.30000305175781,79.80000305175781,80.4000015258789,20760
2022-02-23,80.0999984741211,69.9000015258789,79.80000305175781,70.80000305175781,17660
2022-02-24,67.19999694824219,56.099998474121094,66.9000015258789,58.20000076293945,47343
2022-02-25,63.0,53.70000076293945,63.0,57.0,16790
2022-02-28,59.400001525878906,51.599998474121094,57.0,59.099998474121094,25317
2022-03-01,59.400001525878906,56.099998474121094,57.900001525878906,57.0,15603
2022-03-02,59.70000076293945,54.29999923706055,57.599998474121094,59.099998474121094,16633
2022-03-03,62.099998474121094,58.5,59.099998474121094,59.400001525878906,9727
2022-03-04,61.79999923706055,56.400001525878906,58.20000076293945,60.900001525878906,9820
2022-03-07,62.70000076293945,58.20000076293945,58.20000076293945,61.5,7817
2022-03-08,62.099998474121094,58.79999923706055,60.900001525878906,59.400001525878906,6673
2022-03-09,67.80000305175781,60.29999923706055,60.599998474121094,66.0,11240
2022-03-10,64.80000305175781,58.79999923706055,64.80000305175781,58.79999923706055,7367
2022-03-11,61.20000076293945,47.400001525878906,61.20000076293945,48.0,17877
2022-03-14,45.56999969482422,40.5,44.70000076293945,40.79999923706055,9187
2022-03-15,45.599998474121094,38.099998474121094,38.099998474121094,45.0,22670
2022-03-16,54.0,46.5,51.900001525878906,52.20000076293945,41027
2022-03-17,55.5,48.900001525878906,49.5,50.70000076293945,50247
2022-03-18,53.400001525878906,47.099998474121094,51.29999923706055,48.0,53373
2022-03-21,48.0,42.9900016784668,46.20000076293945,43.79999923706055,13473
2022-03-22,46.79999923706055,43.20000076293945,45.599998474121094,44.70000076293945,34560
2022-03-23,48.0,43.79999923706055,44.400001525878906,46.20000076293945,48680
2022-03-24,49.20000076293945,43.20000076293945,47.70000076293945,48.599998474121094,17540
2022-03-25,48.29999923706055,43.5,48.0,44.099998474121094,18977
2022-03-28,46.20000076293945,42.29999923706055,46.20000076293945,42.599998474121094,20800
2022-03-29,43.79999923706055,41.099998474121094,43.5,42.150001525878906,25927
2022-03-30,43.20000076293945,38.400001525878906,42.599998474121094,38.400001525878906,41353
2022-03-31,38.70000076293945,27.030000686645508,38.70000076293945,27.1200008392334,197403
2022-04-01,32.70000076293945,29.520000457763672,30.0,30.899999618530273,88700
2022-04-04,35.400001525878906,30.899999618530273,32.400001525878906,33.599998474121094,82367
2022-04-05,45.75,33.599998474121094,33.900001525878906,38.400001525878906,407607
2022-04-06,58.5,39.599998474121094,39.599998474121094,47.400001525878906,1294450
2022-04-07,54.0,39.900001525878906,49.79999923706055,44.099998474121094,405790
2022-04-08,45.29999923706055,40.79999923706055,45.0,42.0,122847
2022-04-11,44.70000076293945,39.029998779296875,39.900001525878906,39.29999923706055,69830
2022-04-12,40.79999923706055,36.599998474121094,40.5,37.20000076293945,55590
2022-04-13,37.20000076293945,34.20000076293945,36.599998474121094,35.70000076293945,116377
2022-04-14,36.0,32.400001525878906,36.0,33.0,67627
2022-04-18,32.099998474121094,29.399999618530273,31.799999237060547,29.399999618530273,66827
2022-04-19,30.299999237060547,29.399999618530273,29.700000762939453,30.0,55810
2022-04-20,30.600000381469727,29.100000381469727,30.600000381469727,29.399999618530273,24713
2022-04-21,29.700000762939453,26.700000762939453,28.860000610351562,27.479999542236328,28960
2022-04-22,29.700000762939453,27.0,27.600000381469727,27.809999465942383,17467
2022-04-25,27.299999237060547,24.780000686645508,27.299999237060547,25.739999771118164,41543
2022-04-26,26.459999084472656,23.520000457763672,26.459999084472656,23.639999389648438,33140
2022-04-27,24.8700008392334,22.5,24.0,22.799999237060547,31853
2022-04-28,23.700000762939453,21.0,23.459999084472656,21.420000076293945,51070
2022-04-29,23.06999969482422,15.300000190734863,21.8700008392334,15.479999542236328,434730
2022-05-02,16.59000015258789,13.109999656677246,16.59000015258789,13.4399995803833,231920
2022-05-03,12.899999618530273,10.079999923706055,12.899999618530273,10.5,583120
2022-05-04,11.369999885559082,9.75,9.989999771118164,10.649999618530273,267370
2022-05-05,11.069999694824219,9.449999809265137,10.739999771118164,9.65999984741211,230420
2022-05-06,9.6899995803833,8.579999923706055,9.359999656677246,8.970000267028809,126697
2022-05-09,9.449999809265137,8.699999809265137,9.300000190734863,8.760000228881836,75880
2022-05-10,9.720000267028809,9.149999618530273,9.300000190734863,9.449999809265137,114980
2022-05-11,9.899999618530273,6.659999847412109,9.779999732971191,7.559999942779541,145887
2022-05-12,8.520000457763672,7.199999809265137,7.650000095367432,7.980000019073486,89533
2022-05-13,8.819999694824219,8.1899995803833,8.3100004196167,8.640000343322754,75780
2022-05-16,9.180000305175781,8.34000015258789,8.699999809265137,8.550000190734863,44430
2022-05-17,9.119999885559082,7.5,9.0600004196167,7.860000133514404,196260
2022-05-18,7.860000133514404,6.989999771118164,7.860000133514404,7.079999923706055,191270
2022-05-19,7.409999847412109,6.900000095367432,7.050000190734863,6.929999828338623,167173
2022-05-20,7.349999904632568,6.329999923706055,6.900000095367432,6.900000095367432,183410
2022-05-23,7.050000190734863,6.269999980926514,6.78000020980835,6.300000190734863,152837
2022-05-24,6.329999923706055,5.460000038146973,6.239999771118164,5.550000190734863,166567
2022-05-25,6.300000190734863,5.309999942779541,5.610000133514404,5.639999866485596,206933
2022-05-26,6.0,4.739999771118164,5.699999809265137,5.010000228881836,370267
2022-05-27,5.130000114440918,4.619999885559082,5.130000114440918,4.710000038146973,278207
2022-05-31,5.369999885559082,4.800000190734863,5.099999904632568,4.860000133514404,383477
2022-06-01,7.5,4.5,5.190000057220459,7.349999904632568,1349670
2022-06-02,11.399999618530273,7.619999885559082,10.470000267028809,8.579999923706055,4885490
2022-06-03,8.399999618530273,6.900000095367432,8.100000381469727,7.5,614977
2022-06-06,9.239999771118164,7.5,7.800000190734863,9.239999771118164,1056247
2022-06-07,9.300000190734863,7.679999828338623,8.699999809265137,8.25,522957
2022-06-08,9.300000190734863,8.399999618530273,8.399999618530273,9.029999732971191,399930
2022-06-09,8.970000267028809,7.949999809265137,8.699999809265137,8.1899995803833,330540
2022-06-10,8.699999809265137,8.039999961853027,8.220000267028809,8.579999923706055,205277
2022-06-13,7.980000019073486,6.690000057220459,7.889999866485596,7.710000038146973,254080
2022-06-14,7.980000019073486,6.900000095367432,7.829999923706055,7.199999809265137,157340
2022-06-15,7.440000057220459,6.599999904632568,7.199999809265137,7.440000057220459,234533
2022-06-16,7.139999866485596,6.300000190734863,6.75,6.75,138780
2022-06-17,7.380000114440918,6.659999847412109,6.659999847412109,7.170000076293945,85810
2022-06-21,8.550000190734863,7.409999847412109,7.5,8.3100004196167,249663
2022-06-22,8.15999984741211,7.46999979019165,8.100000381469727,7.800000190734863,240630
2022-06-23,8.100000381469727,7.5,7.949999809265137,8.069999694824219,150660
2022-06-24,8.880000114440918,7.53000020980835,7.800000190734863,8.15999984741211,198687
2022-06-27,10.170000076293945,8.399999618530273,8.640000343322754,9.300000190734863,416110
2022-06-28,10.170000076293945,9.300000190734863,9.300000190734863,9.510000228881836,226633
2022-06-29,9.149999618530273,8.25,9.0,8.460000038146973,229337
2022-06-30,8.25,7.559999942779541,8.100000381469727,7.650000095367432,147830
2022-07-01,8.609999656677246,7.800000190734863,7.980000019073486,8.279999732971191,89193
2022-07-05,9.600000381469727,8.460000038146973,9.390000343322754,9.239999771118164,189907
2022-07-06,10.170000076293945,8.729999542236328,9.600000381469727,9.239999771118164,256293
2022-07-07,9.899999618530273,9.029999732971191,9.539999961853027,9.720000267028809,113310
2022-07-08,13.319999694824219,9.300000190734863,9.300000190734863,12.420000076293945,1070790
2022-07-11,12.239999771118164,10.529999732971191,12.0,10.680000305175781,198003
2022-07-12,12.300000190734863,10.5600004196167,11.399999618530273,11.670000076293945,231473
2022-07-13,11.880000114440918,10.710000038146973,11.069999694824219,11.220000267028809,150867
2022-07-14,11.970000267028809,10.739999771118164,11.34000015258789,11.369999885559082,114043
2022-07-15,12.300000190734863,11.399999618530273,11.699999809265137,11.430000305175781,207943
2022-07-18,12.300000190734863,11.34000015258789,11.880000114440918,11.369999885559082,194407
2022-07-19,11.399999618530273,9.8100004196167,11.399999618530273,10.079999923706055,226330
2022-07-20,10.5,8.550000190734863,10.260000228881836,8.729999542236328,379607
2022-07-21,9.300000190734863,8.789999961853027,8.789999961853027,9.180000305175781,77260
2022-07-22,9.0,7.829999923706055,9.0,8.699999809265137,97723
2022-07-25,8.90999984741211,8.15999984741211,8.550000190734863,8.760000228881836,44807
2022-07-26,8.550000190734863,7.46999979019165,8.550000190734863,7.5,159117
2022-07-27,7.590000152587891,6.78000020980835,7.440000057220459,7.079999923706055,146817
2022-07-28,4.5,3.5999999046325684,3.690000057220459,4.050000190734863,3046857
2022-07-29,3.809999942779541,3.299999952316284,3.630000114440918,3.450000047683716,1190037
2022-08-01,3.569999933242798,2.5799999237060547,3.509999990463257,3.0,1917507
2022-08-02,3.75,2.700000047683716,2.940000057220459,3.7200000286102295,1079150
2022-08-03,4.5,3.3299999237060547,3.630000114440918,3.450000047683716,1622260
2022-08-04,7.289999961853027,4.949999809265137,5.880000114440918,5.25,7026783
2022-08-05,5.96999979019165,4.710000038146973,5.699999809265137,5.550000190734863,1312210
2022-08-08,5.400000095367432,4.769999980926514,5.25,5.130000114440918,888673
2022-08-09,4.949999809265137,4.53000020980835,4.710000038146973,4.710000038146973,301720
2022-08-10,5.039999961853027,4.710000038146973,4.710000038146973,4.769999980926514,243167
2022-08-11,6.300000190734863,4.860000133514404,4.949999809265137,5.940000057220459,524423
2022-08-12,5.820000171661377,5.21999979019165,5.519999980926514,5.400000095367432,190867
2022-08-15,5.699999809265137,4.860000133514404,5.25,5.400000095367432,281880
2022-08-16,5.25,4.829999923706055,5.070000171661377,5.039999961853027,129583
2022-08-17,5.099999904632568,4.710000038146973,4.920000076293945,4.769999980926514,147440
2022-08-18,4.800000190734863,4.289999961853027,4.769999980926514,4.53000020980835,125837
2022-08-19,4.409999847412109,3.299999952316284,4.380000114440918,3.9000000953674316,396343
2022-08-22,3.9600000381469727,3.5999999046325684,3.869999885559082,3.9000000953674316,104890
2022-08-23,3.9000000953674316,3.450000047683716,3.9000000953674316,3.6600000858306885,250890
2022-08-24,4.260000228881836,3.6600000858306885,3.75,3.9600000381469727,149533
2022-08-25,4.199999809265137,3.9000000953674316,3.990000009536743,4.050000190734863,84117
2022-08-26,4.170000076293945,3.690000057220459,4.110000133514404,3.75,115933
2022-08-29,3.869999885559082,3.5399999618530273,3.75,3.5399999618530273,101787
2022-08-30,3.690000057220459,3.3299999237060547,3.450000047683716,3.5399999618530273,108683
2022-08-31,3.6600000858306885,3.390000104904175,3.4800000190734863,3.5999999046325684,90517
2022-09-01,3.5999999046325684,3.1500000953674316,3.5999999046325684,3.2699999809265137,126707
2022-09-02,3.5999999046325684,3.1500000953674316,3.2699999809265137,3.359999895095825,126603
2022-09-06,3.569999933242798,3.299999952316284,3.4200000762939453,3.299999952316284,84983
2022-09-07,4.050000190734863,3.240000009536743,3.450000047683716,3.569999933242798,258850
2022-09-08,3.9000000953674316,3.390000104904175,3.6600000858306885,3.569999933242798,108163
2022-09-09,3.690000057220459,3.3299999237060547,3.690000057220459,3.450000047683716,98810
2022-09-12,3.5999999046325684,3.450000047683716,3.4800000190734863,3.509999990463257,46440
2022-09-13,3.7200000286102295,3.180000066757202,3.509999990463257,3.4800000190734863,230673
2022-09-14,3.5999999046325684,3.359999895095825,3.4800000190734863,3.4800000190734863,72343
2022-09-15,3.5399999618530273,3.3299999237060547,3.4800000190734863,3.390000104904175,60623
2022-09-16,3.450000047683716,3.240000009536743,3.390000104904175,3.240000009536743,50080
2022-09-19,3.240000009536743,2.8499999046325684,3.0,2.9100000858306885,144140
2022-09-20,3.0,2.7300000190734863,2.7300000190734863,2.9100000858306885,65253
2022-09-21,3.119999885559082,2.700000047683716,2.7300000190734863,2.759999990463257,140440
2022-09-22,2.9700000286102295,2.549999952316284,2.6700000762939453,2.609999895095825,132917
2022-09-23,2.700000047683716,2.4000000953674316,2.700000047683716,2.5799999237060547,122933
2022-09-26,2.819999933242798,2.4000000953674316,2.7899999618530273,2.4600000381469727,155717
