Date,High_MF,Low_MF,Open_MF,Close_MF,Volume_MF
2022-09-27,2.9700000286102295,2.4600000381469727,2.940000057220459,2.5799999237060547,799233
2022-09-28,3.5999999046325684,2.430000066757202,2.5199999809265137,3.4800000190734863,278840
2022-09-29,3.1500000953674316,2.759999990463257,3.119999885559082,2.8499999046325684,143427
2022-09-30,2.8499999046325684,2.549999952316284,2.8499999046325684,2.549999952316284,150280
2022-10-03,3.0299999713897705,2.490000009536743,2.700000047683716,2.880000114440918,460590
2022-10-04,3.3299999237060547,2.700000047683716,3.0,2.7899999618530273,376223
2022-10-05,2.819999933242798,2.6700000762939453,2.819999933242798,2.7300000190734863,166677
2022-10-06,3.059999942779541,2.609999895095825,2.759999990463257,2.8499999046325684,196917
2022-10-07,3.119999885559082,2.6700000762939453,3.059999942779541,3.059999942779541,132920
2022-10-10,2.6700000762939453,2.430000066757202,2.5799999237060547,2.549999952316284,220810
2022-10-11,2.5199999809265137,2.130000114440918,2.490000009536743,2.190000057220459,232600
2022-10-12,2.309999942779541,1.8600000143051147,2.309999942779541,1.9199999570846558,232673
2022-10-13,2.8499999046325684,1.7999999523162842,1.9800000190734863,2.2799999713897705,546047
2022-10-14,2.369999885559082,1.7999999523162842,2.3399999141693115,1.8300000429153442,285917
2022-10-17,1.9429999589920044,1.5199999809265137,1.9199999570846558,1.649999976158142,704600
2022-10-18,1.7999999523162842,1.6299999952316284,1.6299999952316284,1.680999994277954,184300
2022-10-19,1.840000033378601,1.600000023841858,1.6399999856948853,1.6699999570846558,185100
2022-10-20,1.7400000095367432,1.600000023841858,1.6699999570846558,1.600000023841858,115900
2022-10-21,2.549999952316284,1.5800000429153442,1.649999976158142,2.5199999809265137,3918700
2022-10-24,1.9900000095367432,1.5199999809265137,1.7899999618530273,1.690000057220459,3286000
2022-10-25,1.8250000476837158,1.590000033378601,1.600000023841858,1.7400000095367432,672300
2022-10-26,1.8200000524520874,1.590000033378601,1.6399999856948853,1.7400000095367432,485200
2022-10-27,1.7799999713897705,1.600000023841858,1.7000000476837158,1.6299999952316284,199700
2022-10-28,1.6299999952316284,1.5390000343322754,1.6299999952316284,1.6200000047683716,149900
2022-10-31,1.6299999952316284,1.559999942779541,1.5800000429153442,1.6100000143051147,156700
2022-11-01,1.649999976158142,1.5499999523162842,1.6200000047683716,1.5800000429153442,127000
2022-11-02,1.600000023841858,1.4600000381469727,1.600000023841858,1.5499999523162842,129100
2022-11-03,1.5889999866485596,1.5,1.5800000429153442,1.559999942779541,123600
2022-11-04,1.7000000476837158,1.5700000524520874,1.6200000047683716,1.6200000047683716,164300
2022-11-07,1.659999966621399,1.5180000066757202,1.6200000047683716,1.5399999618530273,86400
2022-11-08,1.5479999780654907,1.399999976158142,1.5230000019073486,1.399999976158142,109400
2022-11-09,1.4700000286102295,1.2599999904632568,1.4700000286102295,1.2599999904632568,61600
2022-11-10,1.4769999980926514,1.3200000524520874,1.399999976158142,1.4500000476837158,98600
2022-11-11,1.6480000019073486,1.4700000286102295,1.4700000286102295,1.6399999856948853,98900
2022-11-14,1.7799999713897705,1.5499999523162842,1.559999942779541,1.7400000095367432,95200
2022-11-15,1.8450000286102295,1.7000000476837158,1.8300000429153442,1.7799999713897705,141600
2022-11-16,1.909999966621399,1.7799999713897705,1.7799999713897705,1.7999999523162842,145100
2022-11-17,1.8600000143051147,1.7619999647140503,1.7999999523162842,1.7699999809265137,85900
2022-11-18,1.7699999809265137,1.6119999885559082,1.7699999809265137,1.7029999494552612,52900
2022-11-21,1.7000000476837158,1.5800000429153442,1.7000000476837158,1.6260000467300415,23400
2022-11-22,1.6200000047683716,1.559999942779541,1.6200000047683716,1.5800000429153442,21100
2022-11-23,1.6970000267028809,1.5299999713897705,1.559999942779541,1.5299999713897705,47600
2022-11-25,1.6699999570846558,1.559999942779541,1.6399999856948853,1.6699999570846558,53900
2022-11-28,1.690000057220459,1.6100000143051147,1.659999966621399,1.649999976158142,23200
2022-11-29,1.7000000476837158,1.5700000524520874,1.6799999475479126,1.600000023841858,27900
2022-11-30,1.649999976158142,1.4600000381469727,1.649999976158142,1.5299999713897705,134700
2022-12-01,1.5800000429153442,1.4500000476837158,1.5800000429153442,1.5099999904632568,111800
2022-12-02,1.6050000190734863,1.4600000381469727,1.5,1.5800000429153442,69000
2022-12-05,1.6699999570846558,1.5800000429153442,1.6299999952316284,1.6200000047683716,70100
2022-12-06,1.6139999628067017,1.5210000276565552,1.6100000143051147,1.5299999713897705,16800
2022-12-07,1.7400000095367432,1.5099999904632568,1.5199999809265137,1.649999976158142,157700
2022-12-08,1.850000023841858,1.5800000429153442,1.659999966621399,1.8300000429153442,233500
2022-12-09,2.5399999618530273,1.8899999856948853,1.909999966621399,2.3310000896453857,876300
2022-12-12,2.190000057220459,2.0,2.190000057220459,2.0799999237060547,196200
2022-12-13,2.4600000381469727,2.0,2.130000114440918,2.1500000953674316,333000
2022-12-14,2.4600000381469727,2.0999999046325684,2.119999885559082,2.450000047683716,223000
2022-12-15,2.450000047683716,2.2100000381469727,2.3399999141693115,2.3399999141693115,121400
2022-12-16,2.450000047683716,2.25,2.2899999618530273,2.369999885559082,87800
2022-12-19,2.450000047683716,2.299999952316284,2.3499999046325684,2.309999942779541,61500
2022-12-20,2.5999999046325684,2.309999942779541,2.309999942779541,2.359999895095825,254900
2022-12-21,2.5190000534057617,2.309999942779541,2.4100000858306885,2.4600000381469727,51900
2022-12-22,2.4570000171661377,2.200000047683716,2.450000047683716,2.2699999809265137,122600
2022-12-23,2.3010001182556152,1.9670000076293945,2.3010001182556152,1.9700000286102295,91400
2022-12-27,1.9800000190734863,1.7100000381469727,1.9800000190734863,1.7200000286102295,76000
2022-12-28,1.7200000286102295,1.5499999523162842,1.6399999856948853,1.559999942779541,84900
2022-12-29,1.649999976158142,1.5499999523162842,1.6100000143051147,1.5499999523162842,98600
2022-12-30,1.850000023841858,1.559999942779541,1.6200000047683716,1.7799999713897705,60600
2023-01-03,1.7799999713897705,1.6299999952316284,1.6799999475479126,1.6399999856948853,51000
2023-01-04,1.9199999570846558,1.649999976158142,1.649999976158142,1.899999976158142,80100
2023-01-05,2.0899999141693115,1.7999999523162842,1.8600000143051147,1.9700000286102295,113800
2023-01-06,2.049999952316284,1.840000033378601,2.0299999713897705,1.9199999570846558,70200
2023-01-09,2.0,1.8799999952316284,1.9600000381469727,1.899999976158142,55300
2023-01-10,1.9500000476837158,1.7999999523162842,1.9500000476837158,1.8899999856948853,20700
2023-01-11,1.9700000286102295,1.8209999799728394,1.8899999856948853,1.850000023841858,26100
2023-01-12,2.0,1.7300000190734863,1.850000023841858,1.9179999828338623,83700
2023-01-13,2.440000057220459,1.899999976158142,1.899999976158142,2.140000104904175,174000
2023-01-17,2.299999952316284,2.059999942779541,2.1600000858306885,2.119999885559082,63200
2023-01-18,2.188999891281128,2.0169999599456787,2.119999885559082,2.049999952316284,21900
2023-01-19,2.063999891281128,1.9299999475479126,2.0369999408721924,2.0199999809265137,20700
2023-01-20,2.200000047683716,1.899999976158142,2.200000047683716,1.9800000190734863,63600
2023-01-23,2.128999948501587,1.899999976158142,2.0309998989105225,2.069999933242798,80400
2023-01-24,2.2899999618530273,2.0199999809265137,2.0199999809265137,2.2100000381469727,70500
2023-01-25,2.200000047683716,2.009999990463257,2.200000047683716,2.069999933242798,36500
2023-01-26,2.1600000858306885,1.8899999856948853,2.069999933242798,1.9500000476837158,97800
2023-01-27,2.0850000381469727,1.899999976158142,1.940000057220459,2.0299999713897705,24800
2023-01-30,2.0199999809265137,1.7999999523162842,2.0199999809265137,1.8700000047683716,73400
2023-01-31,1.975000023841858,1.8229999542236328,1.8300000429153442,1.909999966621399,25800
2023-02-01,2.0,1.8600000143051147,1.8899999856948853,1.9800000190734863,30800
2023-02-02,2.065000057220459,1.899999976158142,1.9800000190734863,2.0199999809265137,57100
2023-02-03,2.0980000495910645,1.7599999904632568,2.0,1.7599999904632568,82700
2023-02-06,1.9800000190734863,1.7599999904632568,1.9800000190734863,1.8300000429153442,52200
2023-02-07,1.8300000429153442,1.659999966621399,1.8300000429153442,1.7000000476837158,55500
2023-02-08,2.0,1.7000000476837158,2.0,1.7000000476837158,36500
2023-02-09,1.8600000143051147,1.7000000476837158,1.7699999809265137,1.7300000190734863,35600
2023-02-10,1.7999999523162842,1.649999976158142,1.7000000476837158,1.7400000095367432,36700
2023-02-13,1.75,1.649999976158142,1.7200000286102295,1.75,10300
2023-02-14,1.8489999771118164,1.690000057220459,1.690000057220459,1.75,24800
2023-02-15,1.8899999856948853,1.7100000381469727,1.7899999618530273,1.8200000524520874,32000
2023-02-16,1.8480000495910645,1.7699999809265137,1.8480000495910645,1.809999942779541,14100
2023-02-17,1.7999999523162842,1.7300000190734863,1.7999999523162842,1.7799999713897705,9800
2023-02-21,1.75,1.6100000143051147,1.7400000095367432,1.6399999856948853,55300
2023-02-22,1.7899999618530273,1.6200000047683716,1.6699999570846558,1.6299999952316284,19600
2023-02-23,1.690000057220459,1.559999942779541,1.690000057220459,1.5800000429153442,46300
2023-02-24,1.6699999570846558,1.5499999523162842,1.6699999570846558,1.649999976158142,26100
2023-02-27,1.649999976158142,1.5099999904632568,1.6399999856948853,1.5199999809265137,38000
2023-02-28,1.5700000524520874,1.5,1.5199999809265137,1.5099999904632568,127100
2023-03-01,1.621000051498413,1.5,1.5,1.600000023841858,20500
2023-03-02,1.6200000047683716,1.5199999809265137,1.5700000524520874,1.6200000047683716,26600
2023-03-03,1.690000057220459,1.5700000524520874,1.5800000429153442,1.6200000047683716,34900
2023-03-06,1.6799999475479126,1.600000023841858,1.600000023841858,1.659999966621399,15400
2023-03-07,1.6699999570846558,1.565999984741211,1.6699999570846558,1.6299999952316284,11800
2023-03-08,1.649999976158142,1.5429999828338623,1.6380000114440918,1.6399999856948853,20200
2023-03-09,1.659999966621399,1.5499999523162842,1.659999966621399,1.559999942779541,23200
2023-03-10,1.6200000047683716,1.5399999618530273,1.5499999523162842,1.6200000047683716,25300
2023-03-13,1.590000033378601,1.5199999809265137,1.590000033378601,1.5399999618530273,40500
2023-03-14,1.649999976158142,1.5099999904632568,1.5199999809265137,1.5199999809265137,31800
2023-03-15,1.5700000524520874,1.5,1.5299999713897705,1.5049999952316284,14400
2023-03-16,1.5299999713897705,1.3600000143051147,1.5299999713897705,1.3799999952316284,37600
2023-03-17,1.3899999856948853,1.2999999523162842,1.3799999952316284,1.2999999523162842,35200
2023-03-20,1.2899999618530273,1.159999966621399,1.2699999809265137,1.159999966621399,61700
2023-03-21,1.340000033378601,1.1699999570846558,1.1799999475479126,1.340000033378601,34000
2023-03-22,1.350000023841858,1.2300000190734863,1.3200000524520874,1.2599999904632568,43500
2023-03-23,1.3799999952316284,1.2300000190734863,1.2799999713897705,1.2599999904632568,19000
2023-03-24,1.3309999704360962,1.2300000190734863,1.2799999713897705,1.2799999713897705,15500
2023-03-27,1.2699999809265137,1.1799999475479126,1.1799999475479126,1.25,9800
2023-03-28,1.2949999570846558,1.2300000190734863,1.2949999570846558,1.2799999713897705,10200
2023-03-29,1.2699999809265137,1.2200000286102295,1.2280000448226929,1.2400000095367432,10800
2023-03-30,1.2899999618530273,1.190000057220459,1.2200000286102295,1.2200000286102295,18600
2023-03-31,1.3079999685287476,1.2300000190734863,1.2799999713897705,1.2699999809265137,9100
2023-04-03,1.2799999713897705,1.2000000476837158,1.2699999809265137,1.2100000381469727,9800
2023-04-04,1.2350000143051147,1.190000057220459,1.215999960899353,1.2000000476837158,13100
2023-04-05,1.2300000190734863,1.159999966621399,1.1699999570846558,1.159999966621399,11700
2023-04-06,1.1699999570846558,1.059999942779541,1.159999966621399,1.0700000524520874,49800
2023-04-10,1.2000000476837158,1.0800000429153442,1.1799999475479126,1.1399999856948853,24700
2023-04-11,1.25,1.1399999856948853,1.1399999856948853,1.149999976158142,86900
2023-04-12,1.149999976158142,1.059999942779541,1.149999976158142,1.090000033378601,7600
2023-04-13,1.149999976158142,1.090000033378601,1.090000033378601,1.1349999904632568,16000
2023-04-14,1.159999966621399,1.100000023841858,1.100000023841858,1.1399999856948853,21400
2023-04-17,1.149999976158142,1.1100000143051147,1.1390000581741333,1.1200000047683716,18200
2023-04-18,1.190000057220459,1.1100000143051147,1.1200000047683716,1.1799999475479126,10200
2023-04-19,1.149999976158142,1.100000023841858,1.1299999952316284,1.149999976158142,15000
2023-04-20,1.1399999856948853,1.1100000143051147,1.1399999856948853,1.1100000143051147,6900
2023-04-21,1.1729999780654907,1.1100000143051147,1.1100000143051147,1.1299999952316284,8800
2023-04-24,1.1299999952316284,1.100000023841858,1.1260000467300415,1.1100000143051147,9300
2023-04-25,1.1100000143051147,1.059999942779541,1.100000023841858,1.059999942779541,18600
2023-04-26,1.0800000429153442,0.9179999828338623,1.0800000429153442,0.9300000071525574,51300
2023-04-27,1.0,0.949999988079071,0.949999988079071,1.0,9300
2023-04-28,1.5499999523162842,0.9200000166893005,1.0,1.2999999523162842,1837200
2023-05-01,1.2999999523162842,0.9110000133514404,1.2999999523162842,0.9300000071525574,597800
2023-05-02,1.0549999475479126,0.6100000143051147,1.0,0.6800000071525574,447000
2023-05-03,0.7950000166893005,0.6600000262260437,0.7950000166893005,0.6949999928474426,221800
2023-05-04,0.75,0.6100000143051147,0.7099999785423279,0.6539999842643738,237000
2023-05-05,0.718999981880188,0.6100000143051147,0.6140000224113464,0.6800000071525574,219300
2023-05-08,0.6880000233650208,0.609000027179718,0.609000027179718,0.6830000281333923,140600
2023-05-09,0.6800000071525574,0.5220000147819519,0.6449999809265137,0.5400000214576721,348200
2023-05-10,0.6600000262260437,0.5460000038146973,0.5569999814033508,0.5600000023841858,233900
2023-05-11,0.6200000047683716,0.5199999809265137,0.6200000047683716,0.5400000214576721,174800
2023-05-12,0.5799999833106995,0.5239999890327454,0.550000011920929,0.5299999713897705,76800
2023-05-15,0.6100000143051147,0.47999998927116394,0.5600000023841858,0.5460000038146973,149600
2023-05-16,1.0399999618530273,0.5210000276565552,0.5400000214576721,0.8199999928474426,7589100
2023-05-17,1.0499999523162842,0.824999988079071,0.9449999928474426,0.8700000047683716,3808300
2023-05-18,0.8180000185966492,0.6499999761581421,0.7860000133514404,0.6629999876022339,783000
2023-05-19,0.7570000290870667,0.6200000047683716,0.6449999809265137,0.7300000190734863,398000
2023-05-22,0.703000009059906,0.6330000162124634,0.6800000071525574,0.6600000262260437,173800
2023-05-23,0.718999981880188,0.6499999761581421,0.6800000071525574,0.6499999761581421,79600
2023-05-24,0.7200000286102295,0.6010000109672546,0.6579999923706055,0.625,302500
2023-05-25,0.6880000233650208,0.550000011920929,0.6700000166893005,0.6000000238418579,325200
2023-05-26,0.6600000262260437,0.5720000267028809,0.6600000262260437,0.6000000238418579,84100
2023-05-30,0.6399999856948853,0.550000011920929,0.6399999856948853,0.5669999718666077,103100
2023-05-31,0.5709999799728394,0.5189999938011169,0.5709999799728394,0.5299999713897705,85700
2023-06-01,0.550000011920929,0.5220000147819519,0.5419999957084656,0.5299999713897705,54400
2023-06-02,0.5799999833106995,0.531000018119812,0.531000018119812,0.531000018119812,172000
2023-06-05,0.6200000047683716,0.5299999713897705,0.5550000071525574,0.5860000252723694,160600
2023-06-06,0.6150000095367432,0.550000011920929,0.6150000095367432,0.5709999799728394,81400
2023-06-07,0.6100000143051147,0.550000011920929,0.574999988079071,0.5870000123977661,48900
2023-06-08,0.6800000071525574,0.5799999833106995,0.6800000071525574,0.5899999737739563,126800
2023-06-09,0.6499999761581421,0.5899999737739563,0.5899999737739563,0.5950000286102295,102200
2023-06-12,0.6499999761581421,0.6060000061988831,0.6299999952316284,0.6150000095367432,64000
2023-06-13,0.6269999742507935,0.550000011920929,0.625,0.5590000152587891,150200
2023-06-14,0.6000000238418579,0.5299999713897705,0.5299999713897705,0.5699999928474426,82500
2023-06-15,0.6000000238418579,0.550000011920929,0.550000011920929,0.5899999737739563,58100
2023-06-16,0.6110000014305115,0.5799999833106995,0.5799999833106995,0.6000000238418579,64200
2023-06-20,0.5899999737739563,0.5339999794960022,0.5699999928474426,0.5720000267028809,34900
2023-06-21,0.5920000076293945,0.5699999928474426,0.574999988079071,0.5799999833106995,59500
2023-06-22,0.6299999952316284,0.550000011920929,0.550000011920929,0.6000000238418579,37000
2023-06-23,0.8330000042915344,0.44999998807907104,0.6299999952316284,0.5099999904632568,1186200
2023-06-26,0.5400000214576721,0.49000000953674316,0.5099999904632568,0.5149999856948853,46800
2023-06-27,0.5149999856948853,0.46000000834465027,0.5149999856948853,0.49000000953674316,63800
2023-06-28,0.5260000228881836,0.47999998927116394,0.47999998927116394,0.5049999952316284,49700
2023-06-29,0.5230000019073486,0.46000000834465027,0.5,0.5109999775886536,31600
2023-06-30,0.527999997138977,0.47999998927116394,0.5180000066757202,0.5,11000
2023-07-03,0.5270000100135803,0.47999998927116394,0.5270000100135803,0.48500001430511475,17000
2023-07-05,0.527999997138977,0.47999998927116394,0.5199999809265137,0.5180000066757202,127700
2023-07-06,0.5180000066757202,0.47999998927116394,0.47999998927116394,0.5109999775886536,49100
2023-07-07,0.550000011920929,0.460999995470047,0.49000000953674316,0.4909999966621399,136400
2023-07-10,0.5299999713897705,0.4909999966621399,0.49300000071525574,0.5009999871253967,59300
2023-07-11,0.5389999747276306,0.4909999966621399,0.5260000228881836,0.5070000290870667,51300
2023-07-12,0.5429999828338623,0.503000020980835,0.5049999952316284,0.5299999713897705,73700
2023-07-13,0.6100000143051147,0.5490000247955322,0.550000011920929,0.6100000143051147,185700
2023-07-14,0.6330000162124634,0.550000011920929,0.6069999933242798,0.5809999704360962,87800
2023-07-17,0.6200000047683716,0.5799999833106995,0.5799999833106995,0.5799999833106995,50300
2023-07-18,0.6000000238418579,0.5559999942779541,0.5899999737739563,0.5669999718666077,21100
2023-07-19,0.5899999737739563,0.5569999814033508,0.5600000023841858,0.5600000023841858,20600
2023-07-20,0.5799999833106995,0.4300000071525574,0.5699999928474426,0.4309999942779541,166000
2023-07-21,0.5139999985694885,0.45500001311302185,0.45500001311302185,0.4699999988079071,104800
2023-07-24,0.5189999938011169,0.4569999873638153,0.4790000021457672,0.47999998927116394,47100
2023-07-25,0.550000011920929,0.45399999618530273,0.4749999940395355,0.49000000953674316,82400
2023-07-26,0.5049999952316284,0.48100000619888306,0.49799999594688416,0.48100000619888306,8400
2023-07-27,0.5299999713897705,0.49000000953674316,0.49000000953674316,0.5009999871253967,36400
2023-07-28,0.5289999842643738,0.49000000953674316,0.5,0.5130000114440918,30300
2023-07-31,0.5299999713897705,0.49000000953674316,0.49000000953674316,0.5009999871253967,18700
2023-08-01,0.5299999713897705,0.41100001335144043,0.5199999809265137,0.42100000381469727,294400
2023-08-02,0.7889999747276306,0.4399999976158142,0.4620000123977661,0.46299999952316284,5393400
2023-08-03,0.6000000238418579,0.47999998927116394,0.5040000081062317,0.5149999856948853,2203900
2023-08-04,2.5,1.1799999475479126,1.3700000047683716,1.9800000190734863,119959500
2023-08-07,3.2799999713897705,2.369999885559082,2.700000047683716,2.609999895095825,67576700
2023-08-08,2.302999973297119,1.9299999475479126,2.0799999237060547,2.119999885559082,5210200
2023-08-09,2.119999885559082,1.4199999570846558,1.9500000476837158,1.5499999523162842,3009200
2023-08-10,1.899999976158142,1.5800000429153442,1.7999999523162842,1.7000000476837158,6624600
2023-08-11,1.840000033378601,1.4900000095367432,1.559999942779541,1.7999999523162842,1358300
2023-08-14,2.049999952316284,1.659999966621399,1.659999966621399,1.75,1802400
2023-08-15,1.8300000429153442,1.6699999570846558,1.7000000476837158,1.809999942779541,512400
2023-08-16,1.7799999713897705,1.600000023841858,1.690000057220459,1.6299999952316284,472500
2023-08-17,1.6349999904632568,1.4299999475479126,1.590000033378601,1.5,253900
2023-08-18,1.440000057220459,1.2319999933242798,1.409999966621399,1.2799999713897705,402700
2023-08-21,1.2899999618530273,1.0099999904632568,1.2300000190734863,1.1399999856948853,387600
2023-08-22,1.1399999856948853,1.0199999809265137,1.1100000143051147,1.100000023841858,221600
2023-08-23,1.1799999475479126,1.0399999618530273,1.0399999618530273,1.0800000429153442,191700
2023-08-24,1.1200000047683716,1.0299999713897705,1.059999942779541,1.0800000429153442,114800
2023-08-25,1.1399999856948853,1.0420000553131104,1.059999942779541,1.0700000524520874,116000
2023-08-28,1.2000000476837158,1.0800000429153442,1.0800000429153442,1.149999976158142,159300
2023-08-29,1.409999966621399,1.1699999570846558,1.1699999570846558,1.2300000190734863,475900
2023-08-30,1.2610000371932983,1.0499999523162842,1.2599999904632568,1.0499999523162842,234100
2023-08-31,1.100000023841858,1.0,1.0499999523162842,1.059999942779541,157100
2023-09-01,1.090000033378601,0.9300000071525574,1.059999942779541,0.9800000190734863,205600
2023-09-05,1.0399999618530273,0.9100000262260437,1.0299999713897705,0.9399999976158142,58500
2023-09-06,0.949999988079071,0.7900000214576721,0.9369999766349792,0.8500000238418579,111600
2023-09-07,0.8519999980926514,0.7599999904632568,0.8519999980926514,0.800000011920929,91900
2023-09-08,0.8190000057220459,0.75,0.7919999957084656,0.8190000057220459,77300
2023-09-11,0.9300000071525574,0.7739999890327454,0.7799999713897705,0.8859999775886536,218200
2023-09-12,0.9399999976158142,0.8500000238418579,0.8500000238418579,0.8799999952316284,91700
2023-09-13,1.0499999523162842,0.8899999856948853,0.8899999856948853,1.0399999618530273,204600
2023-09-14,1.1799999475479126,1.0399999618530273,1.0700000524520874,1.1200000047683716,327800
2023-09-15,1.1399999856948853,0.9800000190734863,1.0099999904632568,1.1399999856948853,71900
2023-09-18,1.149999976158142,1.0099999904632568,1.149999976158142,1.0199999809265137,97100
2023-09-19,1.0399999618530273,0.9599999785423279,1.0099999904632568,0.9599999785423279,42200
2023-09-20,1.034999966621399,0.9599999785423279,0.9800000190734863,1.0,21600
2023-09-21,1.0,0.9210000038146973,0.9610000252723694,0.9300000071525574,19800
2023-09-22,0.9700000286102295,0.9100000262260437,0.9100000262260437,0.9100000262260437,60000
2023-09-25,0.9300000071525574,0.8889999985694885,0.9100000262260437,0.9300000071525574,30600
2023-09-26,0.9599999785423279,0.8809999823570251,0.8809999823570251,0.9049999713897705,36700
2023-09-27,0.9200000166893005,0.8600000143051147,0.8999999761581421,0.9100000262260437,53900
2023-09-28,0.9200000166893005,0.8600000143051147,0.8799999952316284,0.9200000166893005,19900
2023-09-29,0.9200000166893005,0.8600000143051147,0.8700000047683716,0.9129999876022339,19000
2023-10-02,0.9100000262260437,0.8299999833106995,0.8799999952316284,0.8600000143051147,36200
2023-10-03,0.9660000205039978,0.8370000123977661,0.9660000205039978,0.8899999856948853,26200
2023-10-04,0.9279999732971191,0.8100000023841858,0.890999972820282,0.8999999761581421,24600
2023-10-05,0.8949999809265137,0.8100000023841858,0.8669999837875366,0.8399999737739563,16400
2023-10-06,0.9169999957084656,0.8199999928474426,0.9169999957084656,0.8539999723434448,30900
2023-10-09,0.8899999856948853,0.7950000166893005,0.8410000205039978,0.8199999928474426,32700
2023-10-10,0.878000020980835,0.8100000023841858,0.8100000023841858,0.8500000238418579,20300
2023-10-11,0.8500000238418579,0.7910000085830688,0.8360000252723694,0.8180000185966492,55100
2023-10-12,0.8299999833106995,0.7599999904632568,0.8009999990463257,0.8180000185966492,130900
2023-10-13,0.8199999928474426,0.75,0.8100000023841858,0.7900000214576721,52300
2023-10-16,0.800000011920929,0.7599999904632568,0.7649999856948853,0.7929999828338623,40400
2023-10-17,0.7900000214576721,0.7400000095367432,0.7599999904632568,0.7400000095367432,32200
2023-10-18,0.7799999713897705,0.7400000095367432,0.7400000095367432,0.7490000128746033,27300
2023-10-19,0.777999997138977,0.7099999785423279,0.75,0.7210000157356262,34600
2023-10-20,0.8349999785423279,0.7200000286102295,0.7210000157356262,0.7300000190734863,47100
2023-10-23,0.800000011920929,0.7300000190734863,0.7879999876022339,0.7419999837875366,36900
2023-10-24,0.800000011920929,0.7300000190734863,0.7599999904632568,0.7300000190734863,39100
2023-10-25,0.8180000185966492,0.7300000190734863,0.7599999904632568,0.7580000162124634,53200
2023-10-26,0.7879999876022339,0.7580000162124634,0.7580000162124634,0.7599999904632568,9900
2023-10-27,0.800000011920929,0.75,0.7599999904632568,0.7799999713897705,14100
2023-10-30,0.8100000023841858,0.7599999904632568,0.8090000152587891,0.800000011920929,9500
2023-10-31,0.8299999833106995,0.7599999904632568,0.7599999904632568,0.8140000104904175,13400
2023-11-01,0.8299999833106995,0.796999990940094,0.8299999833106995,0.796999990940094,17600
2023-11-02,0.8399999737739563,0.7900000214576721,0.7950000166893005,0.8399999737739563,24600
2023-11-03,0.8429999947547913,0.7799999713897705,0.8299999833106995,0.7799999713897705,40800
2023-11-06,0.8550000190734863,0.7900000214576721,0.8149999976158142,0.8019999861717224,29600
2023-11-07,0.8029999732971191,0.7630000114440918,0.800000011920929,0.7900000214576721,7100
2023-11-08,0.8199999928474426,0.75,0.7770000100135803,0.75,12600
2023-11-09,0.7730000019073486,0.7200000286102295,0.75,0.7599999904632568,8900
2023-11-10,0.7730000019073486,0.6899999976158142,0.7319999933242798,0.7379999756813049,18400
2023-11-13,0.7799999713897705,0.699999988079071,0.7379999756813049,0.7300000190734863,37900
