Date,High_OTIS,Low_OTIS,Open_OTIS,Close_OTIS,Volume_OTIS
2020-03-19,46.0,40.0,40.0,45.25,7000
2020-03-20,46.0099983215332,45.0,45.0099983215332,45.0,3600
2020-03-23,42.0,39.97999954223633,42.0,40.0,11900
2020-03-24,40.0,39.0,40.0,40.0,77800
2020-03-25,44.79999923706055,38.0,40.0,41.0099983215332,7000
2020-03-26,47.5,44.25,45.0,45.0,29100
2020-03-27,47.5,44.9900016784668,45.0,45.23500061035156,263200
2020-03-30,50.0,44.25,44.25,50.0,118100
2020-03-31,50.0,44.779998779296875,46.5,50.0,210300
2020-04-01,48.5,44.0,45.9900016784668,46.70000076293945,1206100
2020-04-02,48.65999984741211,43.20000076293945,45.02399826049805,44.0,9264200
2020-04-03,49.29999923706055,41.79999923706055,43.75,47.31999969482422,22551600
2020-04-06,47.849998474121094,44.70000076293945,47.0,45.939998626708984,10294200
2020-04-07,46.9900016784668,42.93000030517578,45.150001525878906,44.279998779296875,12146500
2020-04-08,45.20000076293945,41.2599983215332,42.209999084472656,44.09000015258789,22265800
2020-04-09,50.25,44.0,44.04999923706055,49.13999938964844,17355600
2020-04-13,48.66999816894531,45.720001220703125,48.54999923706055,46.0,8545100
2020-04-14,46.29999923706055,43.970001220703125,45.90999984741211,45.88999938964844,10152100
2020-04-15,44.849998474121094,42.79999923706055,44.189998626708984,44.54999923706055,7935500
2020-04-16,46.40700149536133,43.54999923706055,44.08000183105469,45.619998931884766,8740200
2020-04-17,48.560001373291016,45.91999816894531,47.0,46.150001525878906,7878100
2020-04-20,46.97999954223633,44.900001525878906,45.0,45.38999938964844,5407500
2020-04-21,47.20000076293945,44.5,44.5,45.900001525878906,6939700
2020-04-22,49.54999923706055,46.0,47.310001373291016,47.04999923706055,6801900
2020-04-23,48.040000915527344,46.47999954223633,47.439998626708984,47.470001220703125,5174800
2020-04-24,48.5,46.310001373291016,48.02000045776367,47.849998474121094,6446900
2020-04-27,48.599998474121094,47.61000061035156,48.08000183105469,48.220001220703125,5541100
2020-04-28,50.95000076293945,48.650001525878906,49.06999969482422,49.86000061035156,5368200
2020-04-29,51.72999954223633,49.709999084472656,50.77000045776367,51.150001525878906,4343900
2020-04-30,51.599998474121094,50.5,50.970001220703125,50.90999984741211,6123800
2020-05-01,50.529998779296875,48.310001373291016,50.33000183105469,49.709999084472656,3089700
2020-05-04,49.66999816894531,47.5099983215332,48.849998474121094,49.529998779296875,5676600
2020-05-05,50.63999938964844,47.959999084472656,49.529998779296875,48.09000015258789,4103600
2020-05-06,49.0,47.88999938964844,48.61000061035156,48.310001373291016,2931800
2020-05-07,53.290000915527344,48.9900016784668,49.02000045776367,51.810001373291016,4803200
2020-05-08,54.16999816894531,52.11000061035156,52.119998931884766,52.95000076293945,4289400
2020-05-11,52.400001525878906,51.060001373291016,52.0,51.810001373291016,3150600
2020-05-12,52.290000915527344,49.689998626708984,52.189998626708984,49.720001220703125,3059800
2020-05-13,50.29999923706055,47.8849983215332,49.0,48.209999084472656,4567000
2020-05-14,48.400001525878906,47.22999954223633,47.61000061035156,48.0,4849900
2020-05-15,49.220001220703125,47.20000076293945,47.31999969482422,48.88999938964844,2981400
2020-05-18,52.34000015258789,50.119998931884766,50.119998931884766,52.130001068115234,4452600
2020-05-19,52.928001403808594,51.05500030517578,51.68000030517578,52.310001373291016,2050300
2020-05-20,54.70000076293945,52.474998474121094,52.54999923706055,53.18000030517578,4755100
2020-05-21,53.54999923706055,51.869998931884766,52.36000061035156,52.029998779296875,3813100
2020-05-22,52.720001220703125,50.91999816894531,52.459999084472656,51.709999084472656,2134300
2020-05-26,53.9900016784668,50.70000076293945,53.029998779296875,50.88999938964844,6247000
2020-05-27,52.650001525878906,50.77000045776367,51.59000015258789,52.380001068115234,5202300
2020-05-28,52.95000076293945,50.93000030517578,52.869998931884766,50.959999084472656,4260700
2020-05-29,52.869998931884766,50.18000030517578,50.439998626708984,52.650001525878906,7522700
2020-06-01,54.439998626708984,52.11000061035156,52.45000076293945,54.08000183105469,3073300
2020-06-02,54.75,53.290000915527344,54.15999984741211,54.150001525878906,2638100
2020-06-03,55.58000183105469,54.54999923706055,55.0,55.470001220703125,4134500
2020-06-04,56.65999984741211,54.689998626708984,55.29999923706055,55.400001525878906,3281300
2020-06-05,58.70899963378906,56.0,57.83000183105469,58.56999969482422,4615100
2020-06-08,61.31999969482422,58.36000061035156,58.68000030517578,61.2599983215332,5966500
2020-06-09,61.459999084472656,59.2400016784668,60.400001525878906,60.650001525878906,4610200
2020-06-10,60.959999084472656,59.02000045776367,60.61000061035156,59.029998779296875,2658300
2020-06-11,58.06999969482422,55.70500183105469,56.0,56.25,3293900
2020-06-12,58.97999954223633,55.099998474121094,57.72999954223633,56.040000915527344,4313000
2020-06-15,57.79999923706055,53.83000183105469,54.5099983215332,57.66999816894531,4464300
2020-06-16,59.79999923706055,57.375,59.5,57.849998474121094,3510300
2020-06-17,58.189998626708984,56.459999084472656,58.119998931884766,56.7400016784668,2441500
2020-06-18,57.68000030517578,56.2400016784668,56.439998626708984,57.4900016784668,2137500
2020-06-19,58.959999084472656,55.95000076293945,58.959999084472656,57.0,7096100
2020-06-22,58.18000030517578,56.63999938964844,56.880001068115234,57.060001373291016,2027000
2020-06-23,57.869998931884766,56.59000015258789,57.689998626708984,56.79999923706055,2386900
2020-06-24,56.970001220703125,55.25,56.150001525878906,55.540000915527344,3022000
2020-06-25,56.5,54.7599983215332,55.04999923706055,56.20000076293945,2942900
2020-06-26,56.47999954223633,54.44200134277344,56.22999954223633,55.790000915527344,6634300
2020-06-29,56.79999923706055,55.33000183105469,55.88999938964844,56.56999969482422,2257300
2020-06-30,57.099998474121094,55.5099983215332,55.970001220703125,56.86000061035156,2518100
2020-07-01,57.0,55.75,57.0,55.779998779296875,2400200
2020-07-02,57.2400016784668,55.77000045776367,56.43000030517578,56.5,3162900
2020-07-06,57.58000183105469,56.43000030517578,57.380001068115234,56.86000061035156,1999100
2020-07-07,57.310001373291016,56.119998931884766,56.43000030517578,56.81999969482422,2537900
2020-07-08,57.150001525878906,56.27000045776367,57.029998779296875,56.91999816894531,6694900
2020-07-09,57.939998626708984,56.06999969482422,56.86000061035156,56.11000061035156,2424200
2020-07-10,57.310001373291016,56.040000915527344,56.22999954223633,56.97999954223633,2137300
2020-07-13,57.939998626708984,56.46500015258789,56.560001373291016,56.88999938964844,2882500
2020-07-14,57.45000076293945,56.029998779296875,56.220001220703125,57.369998931884766,2755100
2020-07-15,59.0,57.86000061035156,58.0099983215332,58.20000076293945,2358400
2020-07-16,58.560001373291016,57.65800094604492,58.0,58.31999969482422,2628800
2020-07-17,59.029998779296875,58.150001525878906,58.72999954223633,58.54999923706055,2983100
2020-07-20,59.650001525878906,57.9900016784668,58.41999816894531,58.560001373291016,2407800
2020-07-21,58.939998626708984,58.099998474121094,58.380001068115234,58.439998626708984,2314000
2020-07-22,58.93000030517578,57.68000030517578,57.959999084472656,58.47999954223633,2034300
2020-07-23,59.46799850463867,58.34000015258789,58.5,59.060001373291016,2566500
2020-07-24,59.19499969482422,57.630001068115234,59.18000030517578,58.130001068115234,3142100
2020-07-27,58.439998626708984,57.599998474121094,57.86000061035156,58.31999969482422,2670300
2020-07-28,61.83000183105469,59.70000076293945,59.81999969482422,60.279998779296875,4473600
2020-07-29,64.36000061035156,60.959999084472656,60.959999084472656,64.30000305175781,4885400
2020-07-30,64.5199966430664,63.150001525878906,63.439998626708984,63.38999938964844,2307000
2020-07-31,63.439998626708984,62.18000030517578,63.439998626708984,62.7400016784668,3156100
2020-08-03,63.81999969482422,62.7400016784668,63.02000045776367,63.209999084472656,3200500
2020-08-04,62.900001525878906,61.970001220703125,62.58000183105469,62.61000061035156,1739400
2020-08-05,63.650001525878906,62.34000015258789,62.7400016784668,63.09000015258789,2645000
2020-08-06,63.52000045776367,62.8650016784668,62.88999938964844,63.47999954223633,1557400
2020-08-07,64.47000122070312,63.15999984741211,63.15999984741211,64.41000366210938,1169100
2020-08-10,65.30000305175781,64.29000091552734,64.29000091552734,65.20999908447266,1572700
2020-08-11,65.94999694824219,64.33000183105469,65.5199966430664,64.37000274658203,2787700
2020-08-12,65.47000122070312,64.22000122070312,64.97000122070312,64.9000015258789,1496600
2020-08-13,64.95999908447266,63.83000183105469,64.95999908447266,64.0,1436200
2020-08-14,64.51000213623047,63.599998474121094,63.709999084472656,64.06999969482422,1633900
2020-08-17,64.52999877929688,63.709999084472656,64.45999908447266,63.959999084472656,1785500
2020-08-18,64.4000015258789,63.375,63.849998474121094,63.45000076293945,1680200
2020-08-19,63.59000015258789,62.59000015258789,63.47999954223633,62.91999816894531,1549000
2020-08-20,63.25,61.810001373291016,62.15999984741211,62.970001220703125,1291500
2020-08-21,63.7400016784668,62.59000015258789,63.029998779296875,63.630001068115234,2649500
2020-08-24,64.2300033569336,63.040000915527344,63.61000061035156,63.79999923706055,3199900
2020-08-25,64.80999755859375,63.904998779296875,64.41000366210938,64.29000091552734,1604100
2020-08-26,64.79000091552734,63.74800109863281,64.27999877929688,64.18000030517578,1161900
2020-08-27,64.90499877929688,63.16999816894531,64.47000122070312,63.22999954223633,1341700
2020-08-28,63.630001068115234,62.650001525878906,63.27000045776367,63.59000015258789,1129900
2020-08-31,63.84000015258789,62.84000015258789,63.61000061035156,62.900001525878906,1736400
2020-09-01,64.27999877929688,62.32500076293945,62.52000045776367,64.05000305175781,2334100
2020-09-02,65.55999755859375,63.650001525878906,63.72999954223633,65.33999633789062,1827200
2020-09-03,65.44999694824219,61.060001373291016,64.87999725341797,61.849998474121094,3096800
2020-09-04,62.599998474121094,60.43000030517578,62.5,61.4900016784668,2697000
2020-09-08,61.75,60.459999084472656,61.43000030517578,60.630001068115234,2137900
2020-09-09,62.529998779296875,61.0,61.029998779296875,62.08000183105469,1888500
2020-09-10,61.97999954223633,59.72999954223633,61.97999954223633,59.900001525878906,3828900
2020-09-11,60.709999084472656,59.775001525878906,60.2599983215332,60.13999938964844,2273400
2020-09-14,60.56999969482422,59.06700134277344,60.56999969482422,59.9900016784668,2420100
2020-09-15,61.619998931884766,60.029998779296875,60.029998779296875,60.29999923706055,1629400
2020-09-16,61.0099983215332,59.400001525878906,60.86000061035156,59.790000915527344,2457000
2020-09-17,61.09000015258789,58.040000915527344,58.75,61.040000915527344,2219900
2020-09-18,62.63999938964844,60.38999938964844,61.15999984741211,60.880001068115234,3806500
2020-09-21,60.220001220703125,58.66999816894531,60.0,59.40999984741211,2512100
2020-09-22,61.119998931884766,58.86000061035156,58.939998626708984,60.9900016784668,1841500
2020-09-23,61.77000045776367,60.20000076293945,60.77000045776367,60.40999984741211,1733700
2020-09-24,62.75,60.459999084472656,60.849998474121094,62.08000183105469,2374800
2020-09-25,62.349998474121094,61.189998626708984,61.61000061035156,61.54999923706055,1557600
2020-09-28,62.880001068115234,61.900001525878906,62.27000045776367,62.5099983215332,1233900
2020-09-29,62.7599983215332,61.880001068115234,62.41999816894531,62.40999984741211,1435400
2020-09-30,63.599998474121094,61.95000076293945,62.709999084472656,62.41999816894531,2494000
2020-10-01,64.22000122070312,61.7599983215332,62.869998931884766,62.369998931884766,2342500
2020-10-02,63.439998626708984,61.5099983215332,61.619998931884766,63.15999984741211,1447800
2020-10-05,64.62999725341797,63.23500061035156,63.7400016784668,64.54000091552734,1447700
2020-10-06,65.0,63.48500061035156,64.43000030517578,63.83000183105469,2107000
2020-10-07,65.62000274658203,64.375,64.62999725341797,65.05000305175781,1648100
2020-10-08,65.51000213623047,64.4800033569336,64.79000091552734,64.70999908447266,1213200
2020-10-09,65.66999816894531,64.30000305175781,65.0199966430664,65.3499984741211,1187000
2020-10-12,65.98500061035156,65.16999816894531,65.8499984741211,65.69000244140625,1185800
2020-10-13,65.80000305175781,64.61599731445312,65.16000366210938,65.12999725341797,1415900
2020-10-14,66.0,64.52999877929688,65.5,65.61000061035156,1633600
2020-10-15,65.43499755859375,64.01000213623047,64.66999816894531,65.19999694824219,982100
2020-10-16,65.80999755859375,64.80999755859375,65.30000305175781,65.02999877929688,1047500
2020-10-19,65.44000244140625,64.08000183105469,64.9000015258789,64.36000061035156,910500
2020-10-20,65.73999786376953,64.33999633789062,64.68000030517578,64.38999938964844,720000
2020-10-21,64.83000183105469,63.709999084472656,64.25,63.720001220703125,1082600
2020-10-22,63.9900016784668,62.97999954223633,63.9900016784668,63.2400016784668,4980300
2020-10-23,64.0199966430664,63.119998931884766,63.470001220703125,63.45000076293945,2308600
2020-10-26,63.88999938964844,61.369998931884766,63.84000015258789,63.209999084472656,3026000
2020-10-27,63.2400016784668,61.86000061035156,62.90999984741211,61.970001220703125,1973200
2020-10-28,61.2599983215332,58.77000045776367,61.0099983215332,58.9900016784668,2570900
2020-10-29,61.189998626708984,58.79999923706055,58.88999938964844,60.790000915527344,2122600
2020-10-30,61.29999923706055,59.79999923706055,60.349998474121094,61.279998779296875,2036100
2020-11-02,62.77000045776367,61.09000015258789,62.189998626708984,62.13999938964844,1819100
2020-11-03,63.849998474121094,62.08000183105469,62.93000030517578,62.709999084472656,1545600
2020-11-04,63.64500045776367,61.95000076293945,62.68000030517578,62.29999923706055,2042700
2020-11-05,63.95000076293945,62.59000015258789,63.31999969482422,62.630001068115234,1495700
2020-11-06,63.810001373291016,62.66999816894531,62.970001220703125,63.58000183105469,1145800
2020-11-09,67.29000091552734,63.43000030517578,67.0,63.5,2420100
2020-11-10,65.91799926757812,63.31999969482422,63.380001068115234,65.73999786376953,2174600
2020-11-11,66.33000183105469,64.73999786376953,65.86000061035156,66.12000274658203,1319500
2020-11-12,66.45999908447266,65.41999816894531,66.18000030517578,65.98999786376953,1774700
2020-11-13,66.73999786376953,65.2300033569336,66.23999786376953,65.56999969482422,1438500
2020-11-16,67.63999938964844,65.68000030517578,66.22000122070312,67.38999938964844,2338900
2020-11-17,67.94999694824219,66.30500030517578,67.16000366210938,67.19999694824219,1465000
2020-11-18,67.9800033569336,66.51000213623047,67.30999755859375,66.62999725341797,2182800
2020-11-19,67.19000244140625,65.5999984741211,66.62999725341797,66.16000366210938,1809900
2020-11-20,66.73999786376953,66.0,66.08999633789062,66.31999969482422,1811200
2020-11-23,67.52999877929688,66.55000305175781,66.63999938964844,67.25,1885500
2020-11-24,68.04000091552734,66.87999725341797,68.04000091552734,67.4000015258789,4738800
2020-11-25,67.47000122070312,66.41999816894531,67.44000244140625,67.37999725341797,1125400
2020-11-27,68.20999908447266,66.9000015258789,67.55000305175781,67.33999633789062,1645000
2020-11-30,67.69999694824219,66.37999725341797,66.83999633789062,66.94000244140625,1831000
2020-12-01,68.16000366210938,66.7699966430664,67.41999816894531,66.83000183105469,2928100
2020-12-02,67.2699966430664,65.55999755859375,66.91999816894531,65.69000244140625,1379600
2020-12-03,66.8499984741211,65.36000061035156,65.7699966430664,65.48999786376953,1061900
2020-12-04,66.04299926757812,64.87999725341797,65.6500015258789,65.16000366210938,2054300
2020-12-07,65.30999755859375,64.01000213623047,64.9800033569336,64.8499984741211,1917600
2020-12-08,66.1500015258789,64.68000030517578,64.77999877929688,66.11000061035156,2641500
2020-12-09,66.20999908447266,65.19000244140625,65.75,65.48999786376953,1668600
2020-12-10,66.13999938964844,63.849998474121094,65.20999908447266,64.0,2056600
2020-12-11,63.880001068115234,62.95000076293945,63.33000183105469,63.72999954223633,2023900
2020-12-14,64.48999786376953,62.52000045776367,64.48999786376953,62.779998779296875,1377800
2020-12-15,65.58999633789062,62.959999084472656,63.11000061035156,64.7300033569336,2041100
2020-12-16,65.33000183105469,64.33999633789062,64.93000030517578,65.23999786376953,1760600
2020-12-17,66.31999969482422,65.5,65.75,65.79000091552734,1873700
2020-12-18,66.19999694824219,64.54000091552734,65.98999786376953,65.61000061035156,4028700
2020-12-21,66.4800033569336,64.5999984741211,64.94000244140625,66.1500015258789,2201300
2020-12-22,65.98999786376953,65.09500122070312,65.83999633789062,65.41000366210938,1151500
2020-12-23,66.23999786376953,65.30000305175781,65.48999786376953,65.62999725341797,972500
2020-12-24,65.9800033569336,65.29000091552734,65.44999694824219,65.79000091552734,992100
2020-12-28,66.5999984741211,65.54000091552734,66.18000030517578,66.0,786400
2020-12-29,66.5999984741211,65.12999725341797,66.30999755859375,65.69000244140625,1008400
2020-12-30,66.83000183105469,65.79000091552734,65.79000091552734,66.72000122070312,1082200
2020-12-31,67.69000244140625,66.56999969482422,66.86000061035156,67.55000305175781,1238200
2021-01-04,68.0199966430664,65.55000305175781,67.55000305175781,65.58999633789062,2569600
2021-01-05,66.41999816894531,64.75900268554688,65.81999969482422,65.0999984741211,1366100
2021-01-06,67.33000183105469,65.25,65.81999969482422,66.91000366210938,1596000
2021-01-07,67.95500183105469,66.84500122070312,67.30000305175781,67.77999877929688,1542500
2021-01-08,67.97000122070312,65.8499984741211,67.47000122070312,66.83000183105469,1914000
2021-01-11,66.79000091552734,65.80999755859375,66.22000122070312,66.36000061035156,1506200
2021-01-12,66.80000305175781,65.06999969482422,66.2699966430664,65.2300033569336,1722000
2021-01-13,65.53500366210938,63.849998474121094,65.19000244140625,63.970001220703125,3172600
2021-01-14,65.37000274658203,63.79999923706055,64.19999694824219,64.94000244140625,3088300
2021-01-15,65.69000244140625,63.5099983215332,64.80999755859375,65.52999877929688,1841100
2021-01-19,66.44999694824219,64.91999816894531,66.0,65.37000274658203,2489200
2021-01-20,66.5,64.88999938964844,65.80000305175781,65.19000244140625,1737200
2021-01-21,65.23999786376953,63.45000076293945,65.23999786376953,63.52000045776367,3945600
2021-01-22,65.20999908447266,63.20000076293945,63.52000045776367,64.87999725341797,3546500
2021-01-25,64.61000061035156,62.0,64.0,64.22000122070312,4500200
2021-01-26,65.08999633789062,62.27000045776367,64.5999984741211,63.5099983215332,2742100
2021-01-27,63.0099983215332,61.279998779296875,62.68000030517578,62.2400016784668,3241300
2021-01-28,64.81999969482422,62.33000183105469,62.599998474121094,63.83000183105469,3235000
2021-01-29,65.98999786376953,63.45000076293945,65.11000061035156,64.6500015258789,10353200
2021-02-01,66.01000213623047,63.0,65.98999786376953,64.55000305175781,3731500
2021-02-02,66.77999877929688,64.5,65.05000305175781,64.63999938964844,4327800
2021-02-03,64.87000274658203,62.95000076293945,64.63999938964844,64.05000305175781,3542100
2021-02-04,64.12999725341797,63.0,63.88999938964844,63.290000915527344,2303900
2021-02-05,64.19999694824219,62.630001068115234,62.7400016784668,63.93000030517578,3697900
2021-02-08,64.52999877929688,63.150001525878906,63.75,63.72999954223633,1787100
2021-02-09,64.59300231933594,63.209999084472656,63.540000915527344,64.36000061035156,2819100
2021-02-10,65.9000015258789,64.5999984741211,64.94000244140625,65.30999755859375,1934100
2021-02-11,65.20600128173828,62.8849983215332,65.04000091552734,63.43000030517578,4298900
2021-02-12,64.54000091552734,62.88999938964844,62.88999938964844,63.93000030517578,2021600
2021-02-16,64.33999633789062,62.58000183105469,64.30999755859375,63.189998626708984,3228400
2021-02-17,63.369998931884766,62.61899948120117,63.310001373291016,62.689998626708984,2178600
2021-02-18,63.58000183105469,62.310001373291016,62.459999084472656,63.060001373291016,2258400
2021-02-19,63.45500183105469,62.939998626708984,63.31999969482422,63.040000915527344,3852700
2021-02-22,63.595001220703125,62.52000045776367,62.849998474121094,63.22999954223633,2560000
2021-02-23,63.56999969482422,62.560001373291016,62.84000015258789,63.22999954223633,2571200
2021-02-24,64.41000366210938,63.029998779296875,63.09000015258789,64.3499984741211,2257300
2021-02-25,64.91000366210938,64.01000213623047,64.27999877929688,64.45999908447266,2431700
2021-02-26,64.88999938964844,63.59000015258789,64.88999938964844,63.709999084472656,3278300
2021-03-01,65.75,64.06999969482422,64.12000274658203,64.93000030517578,1896000
2021-03-02,65.84500122070312,64.33000183105469,64.7300033569336,65.41000366210938,2657500
2021-03-03,67.6500015258789,65.06999969482422,65.51000213623047,67.0,3210800
2021-03-04,66.9000015258789,63.34000015258789,66.83000183105469,63.95000076293945,3634400
2021-03-05,65.11000061035156,62.7599983215332,64.5199966430664,64.87000274658203,2168000
2021-03-08,66.33000183105469,64.58999633789062,64.97000122070312,65.22000122070312,1636700
2021-03-09,66.6500015258789,64.91999816894531,65.69000244140625,64.93000030517578,2547300
2021-03-10,66.49500274658203,64.61000061035156,64.66999816894531,66.25,1814900
2021-03-11,67.63999938964844,65.88999938964844,66.0999984741211,67.30000305175781,2214700
2021-03-12,67.6500015258789,65.98999786376953,67.6500015258789,66.0,1938200
2021-03-15,66.63999938964844,65.51499938964844,65.94000244140625,66.61000061035156,1495700
2021-03-16,67.97000122070312,66.58000183105469,67.12000274658203,67.69999694824219,2371800
2021-03-17,68.6500015258789,67.36000061035156,67.98999786376953,68.58000183105469,1729500
2021-03-18,68.63999938964844,67.45999908447266,68.1500015258789,68.1500015258789,2752800
2021-03-19,67.88999938964844,66.5199966430664,67.88999938964844,66.86000061035156,3149000
2021-03-22,66.94000244140625,65.63999938964844,66.80999755859375,66.81999969482422,1391500
2021-03-23,67.70999908447266,66.19999694824219,66.41999816894531,66.95999908447266,1364500
2021-03-24,67.95999908447266,66.87999725341797,66.87999725341797,67.16999816894531,1378000
2021-03-25,68.13999938964844,66.76000213623047,67.41000366210938,67.86000061035156,1738900
2021-03-26,69.37999725341797,67.62000274658203,68.16000366210938,69.04000091552734,1989400
2021-03-29,70.66999816894531,69.5,69.83000183105469,69.91000366210938,2038300
2021-03-30,70.48999786376953,69.41999816894531,70.06999969482422,69.73999786376953,2604800
2021-03-31,70.0199966430664,68.2699966430664,70.0199966430664,68.44999694824219,3783100
2021-04-01,69.63999938964844,68.31999969482422,68.88999938964844,69.26000213623047,1579200
2021-04-05,69.69999694824219,68.91999816894531,69.08000183105469,69.2300033569336,1126600
2021-04-06,70.46499633789062,68.88999938964844,69.5,69.72000122070312,1972800
2021-04-07,70.2699966430664,69.41000366210938,69.86000061035156,69.62999725341797,7225700
2021-04-08,69.6449966430664,68.91999816894531,69.48999786376953,69.41000366210938,1881700
2021-04-09,70.94999694824219,69.44999694824219,69.68000030517578,70.75,3557700
2021-04-12,71.1050033569336,70.31999969482422,70.62000274658203,70.6500015258789,1986000
2021-04-13,71.23500061035156,70.19200134277344,70.44999694824219,71.12000274658203,1513400
2021-04-14,71.07499694824219,70.05999755859375,71.0,70.4000015258789,3099700
2021-04-15,71.23999786376953,70.11000061035156,70.63999938964844,70.97000122070312,1495600
2021-04-16,71.41000366210938,69.8499984741211,71.41000366210938,70.58000183105469,2548500
2021-04-19,71.38500213623047,70.3499984741211,70.70999908447266,71.02999877929688,2641300
2021-04-20,71.69000244140625,70.33000183105469,71.63999938964844,70.47000122070312,3682300
2021-04-21,71.08000183105469,69.83000183105469,70.44999694824219,71.04000091552734,3080300
2021-04-22,71.75,70.61000061035156,71.2300033569336,70.94999694824219,2415600
2021-04-23,71.9800033569336,70.73999786376953,71.06999969482422,71.27999877929688,2574700
2021-04-26,76.87999725341797,74.55000305175781,76.44000244140625,76.2699966430664,6077800
2021-04-27,79.26000213623047,76.12000274658203,76.5,79.0,6143800
2021-04-28,79.5,77.98999786376953,79.18000030517578,78.0,3492300
2021-04-29,79.12000274658203,78.0199966430664,78.0199966430664,78.69000244140625,2492200
2021-04-30,78.66999816894531,77.55000305175781,78.25,77.87000274658203,3659500
2021-05-03,79.0999984741211,77.91000366210938,78.48999786376953,78.4000015258789,2739900
2021-05-04,79.55999755859375,78.37999725341797,78.37999725341797,78.72000122070312,3402100
2021-05-05,79.23999786376953,77.76000213623047,78.88999938964844,78.05999755859375,2075500
2021-05-06,78.87899780273438,77.69999694824219,78.43000030517578,78.36000061035156,2983500
2021-05-07,78.94999694824219,77.91000366210938,78.08000183105469,78.19000244140625,2780700
2021-05-10,79.0999984741211,78.02999877929688,78.66999816894531,78.25,4867400
2021-05-11,78.11000061035156,76.8499984741211,77.79000091552734,77.62000274658203,2939200
2021-05-12,77.95999908447266,76.11000061035156,77.76000213623047,76.12999725341797,2392700
2021-05-13,77.5250015258789,75.81999969482422,75.98999786376953,77.1500015258789,2658300
2021-05-14,79.44000244140625,77.41000366210938,77.6500015258789,78.87999725341797,3255300
2021-05-17,79.18000030517578,78.0999984741211,78.7300033569336,79.01000213623047,2234000
2021-05-18,79.69000244140625,78.56999969482422,79.55000305175781,78.5999984741211,2941000
2021-05-19,78.0,77.02999877929688,77.94000244140625,77.47000122070312,5465700
2021-05-20,77.86000061035156,76.86000061035156,77.12000274658203,77.36000061035156,6751500
2021-05-21,78.30000305175781,77.27999877929688,77.62000274658203,77.56999969482422,2245000
2021-05-24,78.33000183105469,77.20999908447266,77.5999984741211,78.12999725341797,1547500
2021-05-25,78.61000061035156,77.66000366210938,78.27999877929688,77.69000244140625,2288600
2021-05-26,78.2300033569336,77.55000305175781,77.7699966430664,77.7699966430664,1890100
2021-05-27,79.08999633789062,77.69000244140625,78.1500015258789,78.70999908447266,2818900
2021-05-28,78.70999908447266,77.83000183105469,78.4800033569336,78.33000183105469,1915000
2021-06-01,79.83000183105469,78.2750015258789,79.16999816894531,78.41000366210938,2207600
2021-06-02,78.76000213623047,77.7699966430664,78.41999816894531,78.2699966430664,1898600
2021-06-03,79.43000030517578,77.66999816894531,78.25,79.13999938964844,1949900
2021-06-04,79.91999816894531,79.22000122070312,79.25,79.87000274658203,1644000
2021-06-07,80.80500030517578,79.47000122070312,80.4000015258789,79.61000061035156,1723600
2021-06-08,80.94999694824219,79.375,79.76000213623047,80.8499984741211,2647600
2021-06-09,81.18000030517578,80.33000183105469,80.79000091552734,80.75,1947300
