Date,High_UBI,Low_UBI,Open_UBI,Close_UBI,Volume_UBI
2015-01-05,18.229999542236328,18.229999542236328,18.229999542236328,18.229999542236328,165
2015-01-06,18.5,18.5,18.5,18.5,165
2015-01-07,18.5,18.5,18.5,18.5,0
2015-01-08,18.5,18.5,18.5,18.5,0
2015-01-09,18.5,18.5,18.5,18.5,0
2015-01-12,18.5,18.5,18.5,18.5,0
2015-01-13,18.5,18.5,18.5,18.5,0
2015-01-14,18.5,18.5,18.5,18.5,0
2015-01-15,18.5,18.5,18.5,18.5,0
2015-01-16,18.5,18.5,18.5,18.5,0
2015-01-29,18.5,18.5,18.5,18.5,0
2015-01-30,18.25,18.25,18.25,18.25,1000
2015-02-02,18.25,18.25,18.25,18.25,0
2015-02-03,18.25,18.25,18.25,18.25,0
2015-02-04,18.25,18.25,18.25,18.25,0
2015-02-05,18.25,18.25,18.25,18.25,0
2015-02-06,18.25,18.25,18.25,18.25,0
2015-02-09,18.25,18.25,18.25,18.25,0
2015-02-10,18.25,18.25,18.25,18.25,0
2015-02-11,18.25,18.25,18.25,18.25,0
2015-02-12,18.25,18.25,18.25,18.25,0
2015-02-13,18.25,18.25,18.25,18.25,0
2015-02-17,18.25,18.25,18.25,18.25,0
2015-02-18,18.25,18.25,18.25,18.25,0
2015-02-19,18.25,18.25,18.25,18.25,0
2015-02-20,18.25,18.25,18.25,18.25,0
2015-02-23,18.25,18.25,18.25,18.25,0
2015-02-24,18.25,18.25,18.25,18.25,0
2015-02-25,18.25,18.25,18.25,18.25,0
2015-02-26,18.25,18.25,18.25,18.25,0
2015-02-27,18.25,18.25,18.25,18.25,0
2015-03-02,18.25,18.25,18.25,18.25,0
2015-03-03,18.25,18.25,18.25,18.25,0
2015-03-04,18.25,18.25,18.25,18.25,0
2015-03-05,18.25,18.25,18.25,18.25,0
2015-03-06,18.25,18.25,18.25,18.25,0
2015-03-09,18.25,18.25,18.25,18.25,0
2015-03-10,18.25,18.25,18.25,18.25,0
2015-03-11,18.25,18.25,18.25,18.25,0
2015-03-12,18.25,18.25,18.25,18.25,0
2015-03-13,18.25,18.25,18.25,18.25,0
2015-03-16,18.25,18.25,18.25,18.25,0
2015-03-17,18.25,18.25,18.25,18.25,0
2015-03-18,18.25,18.25,18.25,18.25,0
2015-03-19,18.25,18.25,18.25,18.25,0
2015-03-20,18.25,18.25,18.25,18.25,0
2015-03-23,18.25,18.25,18.25,18.25,0
2015-03-24,18.25,18.25,18.25,18.25,0
2015-04-15,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-04-16,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-04-17,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-05-04,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-05-05,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-05-06,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-05-20,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2015-07-06,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-07,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-08,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-09,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-10,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-27,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-07-28,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0
2015-10-16,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-19,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-20,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-21,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-22,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-23,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-27,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-10-28,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-09,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-10,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-11,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-12,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-13,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-16,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-17,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-18,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-19,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-11-20,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-03,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-04,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-07,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-08,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-09,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-10,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-11,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-14,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-15,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-16,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-17,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-18,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-21,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-22,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,0
2015-12-23,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,26
2016-01-11,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-12,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-13,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-14,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-15,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-19,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-20,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-21,28.920000076293945,28.920000076293945,28.920000076293945,28.920000076293945,0
2016-01-22,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,1000
2016-01-27,0.4449999928474426,0.42500001192092896,0.42500001192092896,0.42500001192092896,4000
2016-02-16,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,0
2016-02-17,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,0
2016-02-18,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,0
2016-02-19,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,0
2016-03-03,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-04,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-07,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-08,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-09,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-10,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-03-11,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0
2016-04-06,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-07,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-08,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-11,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-12,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-13,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-14,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-15,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-18,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-19,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-20,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-21,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-22,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-25,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-26,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-27,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-28,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-04-29,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-02,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-03,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-04,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-05,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-06,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-09,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-10,29.93000030517578,29.93000030517578,29.93000030517578,29.93000030517578,0
2016-05-11,29.8799991607666,29.8799991607666,29.8799991607666,29.8799991607666,100
2016-05-12,30.959999084472656,30.959999084472656,30.959999084472656,30.959999084472656,100
2016-06-14,37.0,37.0,37.0,37.0,0
2016-06-15,37.0,37.0,37.0,37.0,0
2016-06-16,37.0,37.0,37.0,37.0,0
2016-06-17,33.900001525878906,33.900001525878906,33.900001525878906,33.900001525878906,50
2016-07-26,2.759999990463257,2.6619999408721924,2.752000093460083,2.7300000190734863,3531555
2016-08-03,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-15,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-16,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-17,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-18,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-19,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-22,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-23,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,0
2016-08-24,38.72999954223633,38.72999954223633,38.72999954223633,38.72999954223633,10
2017-05-31,54.20000076293945,54.20000076293945,54.20000076293945,54.20000076293945,18
2017-07-10,40.5,40.02000045776367,40.5,41.5,14008
2017-07-11,41.5,41.5,41.5,41.5,0
2017-09-11,66.80000305175781,66.80000305175781,66.80000305175781,66.80000305175781,10
2017-10-04,4.35699987411499,4.35699987411499,4.35699987411499,4.35699987411499,0
2017-12-18,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-19,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-20,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-21,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-22,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-26,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-27,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-28,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2017-12-29,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2018-01-02,3.690000057220459,3.6019999980926514,3.6559998989105225,3.6500000953674316,10990123
2018-01-03,3.6579999923706055,3.6059999465942383,3.6500000953674316,3.624000072479248,9055372
2018-01-04,3.8320000171661377,3.625999927520752,3.625999927520752,3.803999900817871,16224188
2018-01-05,3.880000114440918,3.7980000972747803,3.822000026702881,3.8340001106262207,10447182
2018-01-08,3.859999895095825,3.813999891281128,3.8540000915527344,3.8440001010894775,6767510
2018-01-09,3.9100000858306885,3.8440001010894775,3.8519999980926514,3.880000114440918,8333932
2018-01-10,4.010000228881836,3.871999979019165,3.880000114440918,3.9800000190734863,17034799
2018-01-11,4.073999881744385,3.936000108718872,3.99399995803833,4.03000020980835,14678170
2018-01-12,4.111999988555908,4.021999835968018,4.070000171661377,4.056000232696533,15195883
2018-01-16,4.124000072479248,4.004000186920166,4.052000045776367,4.0320000648498535,9564229
2018-01-17,4.01800012588501,3.947999954223633,4.015999794006348,4.010000228881836,12171539
2018-01-18,4.01800012588501,3.9200000762939453,4.00600004196167,3.9800000190734863,13331940
2018-01-19,4.007999897003174,3.941999912261963,3.98799991607666,4.0,9809811
2018-01-22,4.130000114440918,3.9760000705718994,4.001999855041504,4.130000114440918,14866825
2018-01-23,4.223999977111816,4.081999778747559,4.1579999923706055,4.150000095367432,20484379
2018-01-24,4.306000232696533,4.116000175476074,4.138000011444092,4.199999809265137,25181461
2018-01-25,4.269999980926514,4.170000076293945,4.170000076293945,4.257999897003174,15354120
2018-01-26,4.289999961853027,4.223999977111816,4.23199987411499,4.289999961853027,11615452
2018-01-29,4.324999809265137,4.263000011444092,4.2769999504089355,4.289999961853027,13592502
2018-01-30,4.270999908447266,4.189000129699707,4.2179999351501465,4.230000019073486,14797175
2018-01-31,4.24399995803833,4.15500020980835,4.230000019073486,4.171999931335449,12886453
2018-02-01,4.2870001792907715,4.138999938964844,4.195000171661377,4.164000034332275,14095202
2018-02-02,4.184000015258789,4.0970001220703125,4.175000190734863,4.125,10661970
2018-02-05,4.145999908447266,4.043000221252441,4.076000213623047,4.070000171661377,13854759
2018-02-06,4.126999855041504,3.890000104904175,3.928999900817871,4.0279998779296875,18521101
2018-02-07,4.177000045776367,3.990000009536743,4.0960001945495605,4.170000076293945,13768221
2018-02-08,4.247000217437744,4.10099983215332,4.1529998779296875,4.11299991607666,17427892
2018-02-09,4.210000038146973,4.002999782562256,4.050000190734863,4.09499979019165,21291510
2018-02-12,4.1570000648498535,3.953000068664551,4.142000198364258,3.989000082015991,20151063
2018-02-13,4.010000228881836,3.8559999465942383,4.010000228881836,3.885999917984009,18924939
2018-02-14,3.937999963760376,3.8469998836517334,3.8919999599456787,3.9149999618530273,18344683
2018-02-15,4.035999774932861,3.8910000324249268,3.944000005722046,3.9140000343322754,13303958
2018-02-16,3.984999895095825,3.9159998893737793,3.950000047683716,3.9719998836517334,8212496
2018-02-20,3.984999895095825,3.9240000247955322,3.9839999675750732,3.9489998817443848,6785662
2018-02-21,3.989000082015991,3.9049999713897705,3.934000015258789,3.9760000705718994,5889729
2018-02-22,3.990999937057495,3.871000051498413,3.9489998817443848,3.9100000858306885,6335110
2018-02-23,3.990000009536743,3.8910000324249268,3.9040000438690186,3.989000082015991,7760831
2018-02-26,4.008999824523926,3.930000066757202,3.989000082015991,3.934999942779541,6848330
2018-02-27,3.9809999465942383,3.9170000553131104,3.9519999027252197,3.9630000591278076,5864880
2018-02-28,4.013000011444092,3.941999912261963,3.946000099182129,3.9690001010894775,10669668
